,username,adschool,result,degree,major,TF,GRE,grad_major,grad_school,grad_gpa,grad_rank,background,year,ap_time,country
1117,justinguo,eBiz@CMU,AD无奖,MS,CS,112,320,EE , SCUT,  , 本科其他211,,15Fall,2015-02-01,美国
1118,小蝈蝈,CMU-eBiz,AD无奖,MS,CS,109（22）,157+170+3.5,通信工程 , SDU,  86.76, 本科Top30 211,,15Fall,2015-02-05,美国
1119,溴氰菊酯,Brandeis,Rej,MS,CS,,,, ,  , 本科非211,,15Fall,2014-12-31,美国
1120,Meile,CS@Brandeis,Rej,MS,CS,96,319,光信息 , 大华科,  79, 本科Top30 211,,15Fall,2015-02-28,美国
1121,Kevinbtc,"@Dartmouth, Brown, UCSB",Rej,MS,CS,,,, ,  ,,,15Fall,2014-12-15,美国
1122,yanzhufanchen,UCSB,Rej,MS,CS,104,154+167,, ,  , 本科：南大，浙大，复旦，上交,,15Fall,2014-12-15,美国
1123,Tsien,UCSB,Rej,MS,CS,,,, ,  ,,,15Fall,2014-11-11,美国
1124,白目先森,UCSB,Rej,MS,CS,,,, ,  ,,,15Fall,2014-12-14,美国
1125,muybienw,UCSB,Rej,MS,CS,,,, ,  ,,,15Fall,2014-11-11,美国
1126,披着马甲的菠菜,ucsb,Rej,MS,CS,,,se , ,  , 本科Top15 211,,15Fall,2014-12-25,美国
1127,zjc,UCSB,Rej,MS,CS,,,, BUPT,  , 本科Top15 211,,15Fall,2014-12-13,美国
1128,BaskWind,UCSB,Rej,MS,CS,109,328,SE , WHU,  3.4/4, 本科Top15 211,,15Fall,2014-12-15,美国
1129,xuehongfa,UCSB,Rej,MS,CS,,,CS , BUPT,  3.4, 本科Top30 211,,15Fall,2014-11-18,美国
1130,listen8019,UCSB,Rej,MS,CS,100(s19),151+168+3,CS , BUPT,  83.3, 本科Top15 211,,15Fall,2014-12-14,美国
1131,wtyelu,UCSB,Rej,MS,CS,102,324+3.5,CS+AUTOMATION , ZJUT,"  88,2/59", 本科非211,,15Fall,2014-12-15,美国
1132,billjyc,UCSB,Rej,MS,CS,100（S19),153+170+3.5,, ,  , 本科：南大，浙大，复旦，上交,,15Fall,2014-12-14,美国
1133,zhangdakan,cs@UCSB,Rej,MS,CS,100(s23),320+3,, ,  87/100, 本科Top30 211,小实习,15Fall,2014-12-15,美国
1134,hikigeki,UCSB,Rej,MS,CS,97(19),325+3,SE , SDU,  86/100, 本科Top15 211,,15Fall,2014-12-01,美国
1135,fanzy,ucsb,Rej,MS,CS,,,, ucsb,  , 本科Top30 211,,15Fall,2014-12-02,美国
1136,rydgelee,CS@UCSB,Rej,MS,CS,,,, ,  ,,,15Fall,2014-12-15,美国
1137,1mhz,UCSB,Rej,MS,CS,,,CS , BUPT,  ,,,15Fall,2014-12-15,美国
1138,chen482,UCSB,Rej,MS,CS,,,, ,  ,,,15Fall,2014-11-14,美国
1139,pacman,UCSB,Rej,MS,CS,108,324+3.5,EE , USTC,  84, 本科：北大，清华，科大，中科院，特色学校牛专业,,15Fall,2014-12-08,美国
1140,lsyzju,UCSB,Rej,MS,CS,,,, ,  , 本科：南大，浙大，复旦，上交,,15Fall,2014-12-15,美国
1141,gqjapply,UCSB,Rej,MS,CS,,,, ,  , 本科：南大，浙大，复旦，上交,,15Fall,2014-11-26,美国
1142,xiaozhuzhu,ucsb,Rej,MS,CS,,,, ,  ,,,15Fall,2015-01-15,美国
1143,TT.,UCSB,Rej,MS,CS,,,, ,  , 本科其他211,,15Fall,2014-12-08,美国
1144,cocoabean,Columbia,Rej,MS,CS,,,, ,  , 本科非211,,15Fall,2014-12-22,美国
1145,rydgelee,MSIT-MOB@INI@CMU,WaitingList,MS,CS,,,, ,  ,,,15Fall,2015-01-28,美国
1146,JerryCheung,MSIT-ESE@CMU,WaitingList,MS,CS,IELTS 7.5 (单项不低于6.5),156+166+3.5,信息工程 , SEU,  88.6/100; UCI, 3.71,,15Fall,2015-01-14,美国
1147,BaskWind,MSIT CMU,WaitingList,MS,CS,109,328,SE , WHU,  3.4/4, 本科Top15 211,,15Fall,2015-02-01,美国
1148,jiamuxeuer,INI@CMU,WaitingList,MS,CS,,,, ,  3.63, 本科非211,,15Fall,2015-01-30,美国
1149,liyanhui1228,MITS@CMU,WaitingList,MS,CS,105,323,mis , sysu,  , 本科Top15 211,,15Fall,2014-12-28,美国
1150,dc_726,INI-MSIN/MSIT-MOB@CMU,WaitingList,MS,CS,,,, ,  , 本科Top30 211,,15Fall,2015-01-15,美国
1151,Kevinbtc,EM2@CMU,AD无奖,MS,CS,,,, ,  ,,,15Fall,2015-01-20,美国
1152,ohnoohyes,Arizona State University,AD无奖,MS,CS,,,, ,  , 本科Top30 211,,15Fall,2014-11-29,美国
1153,justin1534,CS@ASU,AD无奖,MS,CS,92(s:22),147+163=310 AW=3.0,, ,  ,,,15Fall,2014-12-01,美国
1154,zeller,osu,AD无奖,MS,CS,,,, ,  ,,,15Fall,2014-12-26,美国
1155,fanzy,rutgers,AD无奖,MS,CS,,,, scut,  , 本科Top30 211,,15Fall,2014-12-08,美国
1156,工图新一,Rutgers,AD无奖,MS,CS,96 S:22,147 168 3.0,物联网工程 , XJTU,  86.75, 本科Top15 211,无,15Fall,2014-12-14,美国
1157,yfl125,"USC(General, DataScience)",AD无奖,MS,CS,,,CS , SDU,  , 本科Top30 211,,15Fall,2015-01-07,美国
1158,LLLLLIIIII,USC,AD无奖,MS,CS,106,327,, ,  ,,,15Fall,2015-01-11,美国
1159,白目先森,MSEM@CMU,AD无奖,MS,CS,,,, ,  ,,,15Fall,2015-01-30,美国
1160,fillchar,CMU,AD无奖,MS,CS,103,149+169+3,CST , THU,  83/100, 本科：北大，清华，科大，中科院，特色学校牛专业,,15Fall,2015-01-13,美国
1161,白目先森,UCD,AD无奖,MS,CS,,,, ,  ,,,15Fall,2015-01-14,美国
1162,ml0353662,UCI,AD无奖,MS,CS,,,, ,  ,,,15Fall,2014-11-12,美国
1163,CescTom,Brandeis,AD小奖,MS,CS,,,, ,  ,,,15Fall,2014-12-15,美国
1164,丑猪宝,Brandeis,Rej,MS,CS,,,, ,  , 本科其他211,,15Fall,2015-01-02,美国
1165,Joyce5211,UCSB,Rej,MS,CS,,,SE , NKU,  , 本科Top15 211,,15Fall,2014-12-15,美国
1166,cyanzhqq,RICE,Rej,MS,CS,,,, ,  , 本科非211,,15Fall,2015-01-03,美国
1167,fanzy,rice,Rej,MS,CS,,,, scut,  , 本科Top30 211,,15Fall,2014-12-08,美国
1168,溴氰菊酯,密歇根科技大学,Rej,MS,CS,,,, ,  , 本科非211,,15Fall,2015-01-15,美国
1169,Wilford,CMU,WaitingList,MS,CS,,,, ,  ,,,15Fall,2015-01-15,美国
1170,Emerson,CS@Stony Brook,AD无奖,MS,CS,,,, ,  , 本科Top15 211,,15Fall,2015-01-15,美国
1171,Kevin946939,Brown，Rice，Duke，BIC@CMU，MITS@CMU，Cornell，UCSC,Rej,MS,CS,101（22）,323+3.5,, ,  86.8, 本科Top30 211,CV方向半年实习,15Fall,2015-01-01,美国
1172,honiess,ETC@CMU,WaitingList,MS,CS,,,, ,  ,,,15Fall,2014-11-27,美国
1173,zhangrf,UofPenn,AD无奖,MS,CS,,152 170 4.0,CS , University of Michigan/SJTU,  3.5/4, 本科：南大，浙大，复旦，上交,,15Fall,2015-01-22,美国
1174,chaozc,upenn,AD无奖,MS,CS,,,, SJTU,  , 本科：南大，浙大，复旦，上交,,15Fall,2014-12-15,美国
1175,zeazy,U of San Francisco,AD无奖,MS,CS,没考,没考,, ,  , 本科Top15 211,,15Fall,2015-02-23,美国
1176,Pluto,Brown,AD无奖,MS,CS,,,SE/CS , WHU,  , 本科Top15 211,,15Fall,2015-01-01,美国
1177,hsama,UMich,AD无奖,MS,CS,,,, ,  , 本科：南大，浙大，复旦，上交,,15Fall,2015-01-05,美国
1178,cuchulainnut,Umich & OSU,AD无奖,MS,CS,,,, ,  ,,,15Fall,2014-12-05,美国
1179,UCLA_andy,ZJUT,Rej,MS,CS,,,, ,  , 本科非211,,15Fall,2015-02-01,美国
1180,hhhhchen,东南大学,Rej,MS,CS,,,, ,  ,,,15Fall,2014-12-01,美国
1181,shadow7429,cs@brown ，ini@cmu ，ebiz@cmu，cs@uiuc,Rej,MS,CS,103（23）,144+170+4,se , bupt,  3.7/4, 本科Top15 211,,15Fall,2015-01-30,美国
1182,ohnoohyes,Penn,Rej,MS,CS,,,, ,  ,,,15Fall,2015-01-15,美国
1183,ray1213,UPENN,Rej,MS,CS,,,, ,  , 海本,,15Fall,2014-12-10,美国
1184,gjxwin,Upenn,Rej,MS,CS,102（S：23）,157+168+3.5,EE , WHU,  90， ranking, 2/146,,15Fall,2015-01-20,美国
1185,小土豆93,Upenn,Rej,MS,CS,,,CS , ECNU,  , 本科Top30 211,,15Fall,2015-01-15,美国
1186,七七要加油,CS@Upenn,Rej,MS,CS,,,, ,  , 本科Top30 211,,15Fall,2015-01-05,美国
1187,vzhudiv,gatech,Rej,MS,CS,101(23),154+169+3.5,EE , ,  84.56, 本科：北大，清华，科大，中科院，特色学校牛专业,,15Fall,2015-01-20,美国
1188,陌染清源,McGill,Rej,MS,CS,104,319+4,CS , WHU,  3.65/4.0, 本科Top15 211,,15Fall,2015-01-13,加拿大
1189,一席寂然,ebiz@CMU,Rej,MS,CS,,,, ,  , 本科Top30 211,,15Fall,2015-01-15,美国
1190,Saiki,MSIT-ebiz@CMU,Rej,MS,CS,,,, ,  , 本科非211,,15Fall,2015-01-15,美国
1191,小A要当码农,CMU－ebiz,Rej,MS,CS,,,, ,  , 本科：南大，浙大，复旦，上交,,15Fall,2015-02-09,美国
1192,ohnoohyes,CMU,Rej,MS,CS,,,, ,  ,,,15Fall,2015-01-15,美国
1193,sam2015,CMU,Rej,MS,CS,,,, BJTU,  , 本科Top30 211,,15Fall,2015-01-06,美国
1194,jiamuxeuer,EBiz@CMU,Rej,MS,CS,,,CS , ,  3.63, 本科非211,,15Fall,2015-01-15,美国
1195,小夹子,CMU_ebiz,Rej,MS,CS,,,Software Engineering , SDU,  88.05 (2/117), 本科Top15 211,,15Fall,2015-01-15,美国
1196,youlixiang,CMU,Rej,MS,CS,,,, ,  , 海本,,15Fall,2015-02-09,美国
1197,vicky95,Rice,Rej,MS,CS,,,, ,  ,,,15Fall,2015-01-07,美国
1198,wds41138,MSE@UPenn,AD无奖,MS,CS,101(23),143+170+3.5,, ,  , 海本,,15Fall,2014-12-15,美国
1199,BaskWind,OSU,AD无奖,MS,CS,109,328,SE , WHU,  3.4/4, 本科Top15 211,,15Fall,2015-02-01,美国
1200,yzy123,Ohio State University,AD无奖,MS,CS,,,通信工程 , BUPT,  90, 本科Top30 211,,15Fall,2015-01-15,美国
1201,fillchar,OSU,AD无奖,MS,CS,,,, ,  , 本科：北大，清华，科大，中科院，特色学校牛专业,,15Fall,2015-01-06,美国
1202,cicitaotao,WPI(Data Science),AD无奖,MS,CS,,,, ,  , 本科Top30 211,,15Fall,2015-02-18,美国
1203,sumbo,UCI,AD无奖,MS,CS,,,Biotechnology , ,  , 本科Top15 211,,15Fall,2014-12-15,美国
1204,sunlei_1993,Umich,AD无奖,MS,CS,,,, ,  , 海本,,15Fall,2015-01-01,美国
1205,emissary30,Michigan Ann Arbor,AD无奖,MS,CS,104,324+3,CS , PKU,  3.4/4.0, 本科：北大，清华，科大，中科院，特色学校牛专业,CMU推荐信 加看上去没啥用的diversity,15Fall,2015-01-03,美国
1206,allenliu,Brandeis,AD小奖,MS,CS,,,, ,  , 本科：北大，清华，科大，中科院，特色学校牛专业,,15Fall,2015-01-16,美国
1207,mangodream,Brandeis,AD小奖,MS,CS,,,, ,  ,,,15Fall,2014-12-01,美国
1208,Tsien,Brandeis,AD小奖,MS,CS,,,, ,  ,,,15Fall,2014-11-11,美国
1209,lisawangqian,Brandeis,AD小奖,MS,CS,,,Biotechnology , ,  , 本科：南大，浙大，复旦，上交,,15Fall,2014-12-31,美国
1210,srxiaoj,CS@Brandeis,AD小奖,MS,CS,,,, ,  ,,,15Fall,2015-02-01,美国
1211,lalatiantian,Penn,Rej,MS,CS,,,, ,  ,,,15Fall,2014-11-15,美国
1212,alpb0130,CS@UPenn,Rej,MS,CS,,,, JLU,  , 本科Top15 211,,15Fall,2015-01-20,美国
1213,billjyc,UPenn,Rej,MS,CS,,,, ,  , 本科：南大，浙大，复旦，上交,,15Fall,2014-12-29,美国
1214,yummy1221,UPenn,Rej,MS,CS,,,SE , WHU,  , 本科Top15 211,,15Fall,2014-10-27,美国
1215,kcidymckus,CMU BIC,Rej,MS,CS,105,322,CS , ,  83, 本科Top15 211,水科研,15Fall,二月份,美国
1216,liaoaoyuan,CMU,Rej,MS,CS,107,319,ee , BIT,  , 本科Top30 211,,15Fall,2015-02-07,美国
1217,jiamuxeuer,BIC@CMU,Rej,MS,CS,,,CS , ,  3.63, 本科非211,,15Fall,2015-01-15,美国
1218,liweiheng,UTA,Rej,MS,CS,,,, ,  , 本科：南大，浙大，复旦，上交,,15Fall,2014-12-31,美国
1219,srxiaoj,Chicago,Rej,MS,CS,,,, ,  ,,,15Fall,2015-02-01,美国
1220,opew,UChicago,Rej,MS,CS,,,, ,  ,,,15Fall,2015-01-31,美国
1221,haiweiosu,University of Chicago,Rej,MS,CS,,,, ,  , 海本,,15Fall,2015-01-30,美国
1222,Pluto,U of Chicago,Rej,MS,CS,,,, WHU,  , 本科Top15 211,,15Fall,2014-12-11,美国
1223,Pluto,UCSB,Rej,MS,CS,,,SE/CS , WHU,  , 本科Top15 211,,15Fall,2014-12-15,美国
1224,opew,UCSB,Rej,MS,CS,,,, ,  ,,,15Fall,2014-12-15,美国
1225,ntooto,UCSB,Rej,MS,CS,,"Verbal 153, Math 168, Writing 3.5",, ,  , 海本,,15Fall,2014-12-15,美国
1226,丑猪宝,UC Davis,Rej,PhD,CS,,,, ,  ,,,15Fall,2015-01-15,美国
1227,Saiki,CS@Brandeis,Rej,MS,CS,,,, ,  , 本科非211,,15Fall,2015-01-12,美国
1228,sserfeng,UCSB,Rej,MS,CS,,,, ,  , 本科Top15 211,,15Fall,2014-12-15,美国
1229,tcstar,UCSB,Rej,MS,CS,108(23),158+168+3,, ,  3.5/4, 本科Top15 211,美赛M奖,15Fall,2014-12-13,美国
1230,mengqwang2,"CS@Stanford, UCSB",Rej,MS,CS,,,, ,  , 海本,,15Fall,2014-12-15,美国
1231,荷叶,UCR,AD无奖,MS,CS,,,, ,  , 本科Top15 211,,16Fall,2016-01-14,美国
1232,SophieLiu,CMU,Rej,MS,CS,101 (s22),157 + 170 + 3.5,SE , SDU,  GPA," 92.2, Rank",ml/dm方向的科研和实习，详见定位贴,16Fall,2016-01-09,美国
1233,拉拉简爱,CMU,AD小奖,MS,MIS,,,, ,  , 本科其他211,,16Fall,2016-01-10,美国
1234,tommylin,Rochester-Optics MS,AD小奖,MS,EE,,,Optoeletronics , TJU,  3.5/4.0, 本科Top30 211,,16Fall,2016-01-10,美国
